s1,beginning_description,following_from_self,following_from_others
1.3,"女,我生完宝宝跟婆婆发生了些不愉快，婆婆做了一个伤透了我心的事让我无法释怀，老公也不理解我，说我不懂事，我该怎么办",是的 // 我婆婆说话也不顾场合，不会为人，敏感多疑 // 我生完宝宝她来了我家之后，我因为知道她的脾气，加之身体虚弱，没跟她多说，她就各种说我不是 // 老公只向着婆婆 // 他说年纪大要我忍 // 我没有办法适应她，受不了她的各种猜疑虚伪， // 因为她当着我妈的面冲我下跪，我没有办法原谅她，因为长辈向晚辈下跪，这在我们那边是在咒晚辈不得好死 // 我没有做错什么，婆婆这样做，还在老公面前说我跟我妈各种坏话，我忍无可忍了 // 我在想实在不行就离婚吧，我已经没信心了 // 老公什么都只想着自己的妈，他还对我妈甩脸色 // 我的心也凉透了 // 我想离婚 // 没办法，老公总要我改变，我受不了我婆婆跟我老公把所有的错全部归到我身上 // 我想咨询一下,婆媳关系 // 什么事情 // 这时候很难，主要要争取老公的支持， // 你既然知道她是这样的人，那就适应她，而不是改变她 // 婆媳关系向来就是世纪难题，两不想让，老公不管 // 是否想过要改善这种关系呢？ // 远离你婆婆独自带孩子 // 可以在新浪博客上看我的文章，点击关注壹心老师博客
1.3,女 最近婚姻中出现了一些问题，婆婆他们不喜欢我，老公什么都听婆婆的，我们有一个两岁的儿子，这样的婚姻还需要继续吗？,我们之间也是经常吵架，他对于婚姻都是无所谓的态度 // 以前我自己上班，花我自己的钱，生孩子这两年，花我老公的钱，他们就心里不舒服 // 可能我们性格不合适 // 是的，住在一起,可以改变和老公的关系吗 // 先经营好夫妻关系，不考虑离婚解决问题 // 他们因为哪些事情不喜欢你？ // 美女 // 吵架最伤感情，您需要做一下调整 // 离婚后，再找一个对象，家里也可能有个更难对付的婆婆，离婚不是解决问题的最佳方案， // 这是婚姻家庭，夫妻关系方面问题，你可能需要提升一下这方面的综合能力，点击我的头像约我的咨询，咱们详谈。 // 本来就应该让他们承担责任 // 你公婆跟你们住在一起吗 // 欢迎点我头像，点击:电话咨询，详细深入的交流你的问题，一起面对，帮你调整。 // 确实挺难的，最好是改善和丈夫的关系 // 先改成夫妻关系。 // 善 // 建议你付费咨询一次，选择一位咨询师一对一电话沟通才能解决你的问题 // 可以自己和老公单独居住  孩子婆婆帮带，你去工作，只要单独居住，培养丈夫的责任心就有机会和条件了  先不要考虑离婚的事情 // 详细咨询 可点击头像关注 查看服务列表  购买后 电话咨询 // 离婚只是逃避问题而不是解决问题 // 非常理解你现在的心情。点击老师的头像，预约正式的咨询，帮你理清思路，找到解决的办法，缓解你目前的困扰状态。 // 很理解你的心情 // 很乐意协助你走出心理困惑
1.3,"女,我生完孩子总是因为老公家里的事情吵架、看到老公就气不打一处来，天天都在吵！我根本控制不了情绪	、觉得老公不理解我",我今年24岁。我生完孩子一年 // 我这一年几乎过的很痛苦,
1.3,老公讨厌性生活!我怀疑他心里是不是有人，结婚两年内心我感觉无比的痛苦!我会愤怒，崩溃，刚开始他会安慰，现在使用冷暴力~,不知道我们哪里出问题了 // 我们都有一个复杂的家庭背景 // 很多东西都回不到过去~ // 他不爱和我沟通关系两个人的问题 // 刚开始还行，我们会因为两个的事情常常吵架，所以现在很少聊,美女 // 你结婚多久了，彼此的感情如何？ // 沟通不畅 // 一直如此吗 // 可以和我聊 // 有缘千里来相会，无对面不相识。我们共同来到给力交流平台	，作为心理咨询师，竭诚协助你解决心理问题，建议选择认可老师一对一进行咨询，如果需要我的帮助，可以点我头像进入主页面，选择电话咨询或图文咨询。 // 是没伺候好 // 主要是你老公的问题
1.3,男 我父亲和母亲关心紧张，经常吵架，我觉得我父亲老是怀疑有人要害他，怎么跟他说都没法沟通，老是疑神疑鬼，真的快崩溃了,,建议你带他去检查一下 // 点击头像，电话咨询，帮你分析 // 建议购买咨询服务
1.3,"男,我和媳妇结婚没几个月，怀孕了，现在回娘家都一月了，打电话也不接，接了说了两句就挂了，没回娘家之前，我俩感情挺好的",,因为什么这样，可以去看看呀 // 你在担心什么呢 // 一个月，去看过吗？ // 微笑] // 帅哥 // 离婚
1.3,男 现在我很纠结该怎么去处理我的婚姻，她坚决离婚 ，可是我为了孩子一直挽留，现在我不知道该怎么办才好，请求大家给建议！,大家好,帅哥 // 你们的感情怎么样？因为什么离婚呢 // 她坚决离婚的原因是什么呢？ // 她如此坚决的原因是什么呢！？ // 坚决离婚一定有原因 // 先别急，找出原因，让后设定处理方法 // 点击头像详细交流！ // 他为什么要和你离婚呢
1.3,"女,当初就没有爱情的婚姻，经过7年只是亲情，如今男方终于忍不住婚姻的冷漠出轨了，这样的婚姻应该离婚吗？看不到路在哪里？",,他出轨多长时间啦？ // 微笑] // 你说过对他的出轨好像并不感到太惊讶。 // 你理解他的出轨？ // 从你的描述里。你似乎对他的出轨好像并不感到太惊讶。 // 你觉察思考一下，他出轨是什么原因？ // 你只看现在的婚姻。没看到路啊？ // 你觉得没有爱情他才出轨。哪你在这里还能收获什么 // 美女
1.3,"女,最近夫妻关系总是吵吵闹闹，各种不和，结婚2年，没有孩子，前几天检查出来身体有毛病，就是脾气开始大，心里很不是滋味。",老师你好,身体的毛病和要孩子有关吗？ // 身体怎么了 // 谁的身体有毛病？然后谁的脾气开始大？ // 身体不舒服，情绪不稳定，压力大都需要调整
1.3,女 我老公出过轨我们离过婚，后来因为孩子我们又重新走到了一起，但是我还是放不下他以前的事，我现在好痛苦，不知该如何是好,两年 // 或许吧，因为我对他在一些事还是没有安全感 // 我们大多数的时候除了吵架就是冷战，我知道这样不好可是控制不住自己的情绪 // 对我和孩子比以前要在乎些，知道考虑我的感受了,复婚多久了 // 你都原凉以前，为何就放不下 // 也就是说你并无法原谅他。只是为了孩子。 // 复婚之后的老公，和以前有什么不同吗？ // 美女 // 你愤怒，伤害不能平息， // 结构化的咨询可以帮助你 // 愿意约我的咨询，电话详细交流吗？可以帮你具体的分析。
1.3,"女,29岁,结婚生宝宝以后，夫妻感情变得很差，几乎不能说话，说不上3句就吵，打，特别疲惫，想离婚，更想改变，希望有人可以帮我",我29老公30 // 生宝宝后，婆婆伺候月子后，再那之前也吵，总之事太多，我觉得重要，我老公说我小题大做 // 婚前我付出多一些，我这样认为，婚后感觉老公不懂关心人，自私，懒，很多朋友为金钱选择婚姻，我为感情选择，现在我们每天吵每天吵，感情没了，心里觉得不如当初选个有钱的，至少不会像现在要感情没有要钱没有 // 嗯，怎么晚啦， // 老师不在了吗,你们现在多大  夫妻变差的原因知道吗 // 信任的话  可点击头像关注  查看服务 电话咨询
1.3,"女,我想问问怎么跟现任老公的女儿相处，因为她女儿如今读初二了，比较懒，自己的事情都不做！你说什么都不听！我该如何跟她沟通",,是故意排斥你 还是青春期叛逆呢 // 先建立感情吧 // 美女 // 让她明白一些道理啊 // 对自己很重要的问题，最好选择正式咨询的方式进行系统解决。点击我的头像可进入预约页面。感谢您的信任。
1.3,"女,婆婆只有一个儿子，一个女儿，婆婆老想给儿子一块生活，却不和自己的老头一块生活，白天晚上的在一块我受不了，我们该怎么办",,夤夜树影婆娑， 满心话与谁说？ 点我！点我！ 凭栏把酒当歌。 // 有缘千里来相会，无对面不相识。我们共同来到给力交流平台 ，作为心理咨询师，竭诚协助你解决心理问题，建议选择认可老师一对一进行咨询，如果需要我的帮助，可以点我头像进入主页面，选择电话咨询或图文咨询。 // 婆婆害怕与儿子分离，所以一直会追逐 // 让丈夫出面解决 // 作为儿媳妇的您，确实会感到不舒服，您需要学习方法，帮助婆婆和老公安全分离 // 老公的想法是什么？ // 美女
1.3,"女,结婚六年了老公从未在我身上花一分钱	还要钱我赚的养家养小孩	并且说我花钱大手大脚	而且检查因为钱吵架、很想离婚但没有勇气",遇到这种渣男怎么办 // 工作稳定工资一般 // 我们两工资差不多高 // 婚前稍微好的 // 是相亲认识的 // 因为已经有了两个小孩了	有时候好想结束 // 相亲的	几个月 // 当时年纪小没想过婚姻	听父母安排的因为我们两个人是一个地方的 // 老师好 // 我的父母 // 怕父母担心,能理解你 // 难为你了 // 还想继续婚姻么？ // 可能需要一些策略的调整了 // 他工作怎样 // 你对他哪方面比较满意，是什么在维持着你们的婚姻？ // 她是在结婚前就有这种现象，还是结婚后才变成这样的呢 // 你们了解了多久走入婚姻的呢 // 当时欣赏他身上的什么优点，然后才决定和她走入婚姻的呢 // 您的没勇气，顾虑的是什么？ // 老师好。我是一个28岁比较瘦弱的男人，和我媳妇闹离婚，主要原因是之前冷落了她，更主要的是她家人一直从中作梗，庆幸的事是她之前不听他们的，到现在她把一切的一切都过分夸张的全盘拖出，不留任何情面。但为了孩子我还是去求她	还是给她下跪		连我妈都去给她跪了		到现在为止	她还是不依不饶		已经两个月了		我是实在累了	也疲惫了		是不是该放手了		她是别人抱养的孩子		所以一直没人疼		我也是出于同情才走到了一起		结婚到现在她家里基本上没来看过她	包括看过孩子		我真的累了 // 离婚还要什么勇气
1.3,"女,我怀孕4个月了，可老公总听他父母的话，叫我不用做产检，结果闹翻了，现在他搞消失，联系不了他，也不里我，他家人也是一样。",我该怎么做,正常医学检查吗？ // 老公的搞消失的行为是不成熟的体现。\n调整自己的身心，把注意力放自己身上，自己好好爱自己，照顾好肚子里的宝宝。 // 美女，吵架可能解决不了问题，检查一下宝宝健康就可以，太多是没必要
1.3,"男,我和媳妇结婚一年了，之前没吵过架，最近不知怎么回事，天天吵架，一点小事只要不称心就吵！感觉两个人陌生了好多！怎么办？",,帅哥 // 找出吵架的原因，
