s1,title,following
1.3,在不，我想咨询婚姻问题怎么咨询，和老公总是吵架问题,按电话时间收费吗 // 陈老师，请问你的电话咨询号码是多少 // 陈素娟老师 // 我这手机话费不足，我想用其他手机咨询，，，
1.3,我和我老公在一起三年了 可是我的家人还是不同意怎么办,摸 // 那都不满意 // 办了
1.3,"女,跟老公吵架后他给他父母打电话来质问我，他什么心里",老公28我24他比我大， // 他们家里很多观念跟我不一样，他爸爸教育他男人在外面撒谎，夜不归宿很正常 // 没有一点儿涉及父母，就是因为他夜不归宿我们吵架，他是拉他父母给他助长威风
1.3,"女,老公已离家岀走20天了，老公要求离婚，但我真的不想！",我和老公结婚8年了，已生一子已6岁刚上一年级，但因大家沟通比较少，夫妻生活比较少，导致我老公离家岀走20天了，但现在他已把我的电话、微信、QQ全删了，我老公讲已没有和我做夫妻的感觉了，免强无幸福，要求我和他离婚，现在我不知道怎么办？
1.3,现在妻子很迷茫想要离婚，又放不下家这时我应该怎么做？,
1.3,我是单亲家庭，心灵很受伤，现在老做梦小时候不好的童年,谢谢 // 付费的吗？ // 好贵呀，一分钟都六块
1.3,"女,最近老公经常很晚回来，会莫名其妙的短信卫生间接电话",这些能说明他出轨了吗 // 孙老师，你的信息我回复不了
1.3,我和我老婆老吵架，不知道是什么原因，他老是说是我的问题,也没什么大事儿，主要是那些生活中的琐事吵起来的 // 说实话，我们两个人的脾气都比较大也比较好强 // 打个比方，好多事情他认为是对的，但是我认为是错的，所以就因为这些事儿吵起来你说是不是我们两个感情不和呢？这几天她老在妻离婚呐，所以说我头都大了毕竟今年三月份才结婚的 // 也不是但是每次吵架，她都会记得很清楚，等他下也会吵架的时候她又把这个是挤出来了
1.3,"女,婚姻生活中不能沟通与交流，没有默契，怎么解决呢？谢谢",
1.3,我老公动手打我，他父母不管我该怎么办，有个快两岁的孩子！,我该怎么办 // 事情经过是这样的：他对我动手不是一次两次了。我们结婚还不到三年，现在有个不到两岁的孩子。我们是一个地方的人，但是在外地做生意，他父母也跟着做生意，我就一心在家带孩子，他父母在外帮他做生意，他每天早上走晚上才回来，他脾气特别不好，动不动就发火，骂人，上次就因为我一句话说的不合他意他就对我发火，骂人打人！ // 一句话说的 // 一句话说的 // 关键是他父母也不管不问，说∶你俩的事我们管不了，他打你你报警；
1.3,孩子不听任何人说话，感兴趣的能听见搭一句不感兴趣的不理，,在校不听老师指挥，不写字，不沟通，出现问题总有各种借口和说词，作为家长我是打也用了，沟通也不行，说什么都知道，可事后还是我行我素，今年七岁，一年级 // 今天周子轩进学校大门后，在校园内徘徊不进教室，派人过去叫他，他才进教室里，上课时他不是坐在凳子上，把书放桌子上读书，而是两腿跪在地上，把书放在凳子上。上早操，放学站队到现在他找不到自己的位置，他站队时要么跟别人打闹要么自己在队伍一侧不知所措，他的内心世界跟其他小朋友不一样，老师讲课他一点也不听，慢慢跟他说他也不理，现在随着所学知识增多难度加大，他越来越跟不上班级节奏了。家长注意在家多开导。 // 这是今天老师又反应得，作为家长的我实在无奈 // 这是今天老师又反应得，作为家长的我实在无奈 // 那就不知怎么沟通了 // 在家写字还好，到学校什么都不做，回来问他什么原因，他说老师打他， // 在家写字还好，到学校什么都不做，回来问他什么原因，他说老师打他， // 是的，听了，他只想玩看动画片，还有老师打他，请问这些我该怎么解决
1.3,面对无性的婚姻我该怎么办呢？对未来我迷茫抑郁觉得活着没意思,好 // 他老外面找 // 生理压抑导致精神压抑 // 仨个孩子之后他说我老啦跟我做爱头疼我该怎么办 // 因为性不和谐一直吵 // 我无法忍受 // 心烦 // 控制不住杀人
1.3,因为婚前的事没有告诉老公，现在老公坚决要离婚，我现在该怎么办,
1.3,因为婚前的事没有告诉老公，现在老公坚决要离婚，我现在该怎么办,
1.3,我们两口子吵架  给连上老人了   要离婚  结婚8年了   有孩子怎么办啊,好 // 谈了 // 吵架   我们吵架   她收拾衣服  要回家   我母亲不让她走   就吵起来了  她还是走   说走了就别回来了   我哄她好几回了  还是离婚 // 吵架   我们吵架   她收拾衣服  要回家   我母亲不让她走   就吵起来了  她还是走   说走了就别回来了   我哄她好几回了  还是离婚 // 这怎么办啊   我现在急死了 // 平时就是那样  她不爱理我母亲 // 我就想过日子  什么理不理的没大矛盾就行了   我肯定不好受的   以前提过  可能是吓唬我呢   我去她娘家说点好话就能哄回来   这次不行了   有人跟我去过好几次了   她就说不过了   现在我急死了 // 怎么办啊   给我个绝招 // 我估计打电话是够呛了 // 我河北的吗 // 我河北的吗 // 这话怎么说
1.3,感觉自己很不幸福、婆媳关系紧张、婚姻无安全感、每天郁郁寡欢、没精神,结婚3年了孩子一岁了 // 丈夫总找我借钱 // 但是从来没还过
1.3,"女,我老公不见我，不跟我联系，又不亲口跟我说离婚，他这到底是怎么想的",就是吵架了 // 我发现他在微信跟女的聊暧昧 // 就吵架说要离婚还跑回娘家去了 // 我跟他发短信了 // 也不知道他收不收的到 // 反正电话打不通 // 以前没吵过，就是有时候冷战 // 吵架就是这一两个月的事 // 我们结婚一年半，总共吵过两次架，他以前对我很好的 // 他是不是已经不爱我了啊
1.3,你好，我想咨询一下，我们都结婚5年了，还经常为了一点小事争吵怎么办？,没有，感觉我们两个都是孩子一样，很多事也都是为了他父母 // 他脾气不好，我的也不好！有时候就像是针尖对麦王 // 他是那种就是他自己说谎了我抓到证据还不承认的那种人 // 他爸妈还有他妹都向着他，让我感觉我在他家就是多余的 // 他从不说，就是一根筋的那种 // 嗯，是的这不到现在就为这房子的事整天生气 // 他妈在他面前老说我这说我那，但是，他妈说我的不好，他也给我不说就是掉脸子 // 我们两个是相亲，也不是自由恋爱，现在我都不知道怎么办了，他从不跟我沟通 // 没结婚的时候他爸妈许的有房子，可结婚了这几年也没给他们提过，现在给他爸妈说房子的事，他爸妈就说没钱！他爸妈给我老公就说，这几年恁小妹上学也没少花，花十几万，那你说我们俩会不生气吗？ // 我感觉吧！我老公可能是闲俺娘家太穷了！ // 我去走娘家，听我妈那邻居说，我老公他姨给别人说，穷人家的闺女生气走了叫都不用叫！我现在就是有一种心里感觉就是，难道我们真不该结婚！
1.3,烦心事，我想问一下。咋样能做到让媳妇和父亲母亲关系和、可以帮帮我不、,我应该怎样做 // 和别人有商品房纠纷，我和父母商议并解决后，媳妇想不通 // 没通知
1.3,想问一个问题：夫妻两一年当中总冷战吵架，两人分开一段时间再回去可好？,可是我觉得分开一段时间，就会有想念，应该还是不一样把！感情还是会好很多把！ // 因为长时间见不到对方！
1.3,小时候不听话，经常遭受母亲肮脏语言的辱骂，想法以后会造成什么心理问题,34岁 // 用男女性方面的语言辱骂
1.3,我想离婚但是又舍不得孩子，不知道该怎么办了，长时间的压抑我快要崩溃了,
1.3,我和老婆天天为了她打电话和聊微信吵架现在越来越厉害了，有什么办法决绝吗,是我小孩
1.3,因为性格不合经常吵架还有他有家庭暴力，我不知道离婚是不是最好的结果？！,他脾气太暴躁啦 // 道理也说不了 // 我已经从家里搬出来几个月了，现在就是在犹豫要不要起诉 // 因为家暴好几次了 // 要改是不可能的但是有一个小孩我就是下不了狠心 // 真是害怕那种压抑的生活了但是又没有勇气面对离婚后的流言蜚语
1.3,我老觉得老婆有出轨嫌疑，大吵大闹都半年多了该怎么办，老是胡思乱想怎么办,33岁 // 我的性格比较内向 // 信息发不出去 // 还是发不出去 // 还是发不出去
1.3,我的孩子总是拿人家小朋友的东西我该怎么办？我给他买的吃的比别的孩子都多,九岁了都愁死我了 // 九岁了都愁死我了
1.3,"女,老公出轨，对小三放不下，又不愿意跟我离婚，我还怀了3个月的身孕怎么办？",能给我点意见吗 // 老公对我跟三都放不下
1.3,老公经常早出晚归，有事没事都这样，除了睡觉时间回家，甚至不回，这该如何是好？,他帮他舅舅送货，白天的工作时间，这我都能理解，可是从结婚到现在几乎每天都是11点回家 // 1年 // 刚结婚，我也可能接受不了他经常这样，就会吵架，他觉得我脾气不好吧 // 白天工作，晚上都没事做的，他都是和朋友在一起，孩子和老婆一句关心问候都没有，不回来也不会主动打电话报平安
1.3,"男,孩子逃学而且早恋，没有时间观念，不能按时完成作业。总是找自己生病不去上学。",怎么办
1.3,我们夫妻不好，我不想拆散，但是很多时候和不来，妻子有时小事发气，要怎样才能和好,时常说话说不通，尔我这个人不会说花言巧语，做事家务都会，都是我做
1.3,"女,和老公四年没有夫妻之间的房事了我不知道自己应该怎么办了，他永远都有自己的理由",
1.3,我和老婆在一起总是吵架每次吵玩了我都要认错但她都不想理我，我想和好，我要怎么办啊,可能是我在乎些吧 // 但她让我不理她 // 她想一个人 // 因为吵多了她也听烦了不想理我 // 上次我想看她手机她不让看
1.3,我们结婚二十年了，最近一年一直闹矛盾。我总感觉自己好孤独，没有人可以倾诉，怎么办？,
